id,data,moeda_origem,moeda_destino,taxa_cambio
5688,2025-08-05,18,1,1.447761
5689,2025-08-06,6,1,5.052996
5690,2025-08-06,5,1,5.566322
5691,2025-08-06,9,1,0.779715
5692,2025-08-06,10,6,0.008053
5693,2025-08-06,15,1,0.006546
5694,2025-08-06,18,1,1.443116
5695,2025-08-07,6,1,5.060802
5696,2025-08-07,5,1,5.579493
5697,2025-08-07,9,1,0.781038
5698,2025-08-07,10,6,0.008057
5699,2025-08-07,15,1,0.006533
5700,2025-08-07,18,1,1.438368
5701,2025-08-08,6,1,5.069054
5702,2025-08-08,5,1,5.592695
5703,2025-08-08,9,1,0.782304
5704,2025-08-08,10,6,0.008059
5705,2025-08-08,15,1,0.00652
5706,2025-08-08,18,1,1.433532
5707,2025-08-09,6,1,5.077723
5708,2025-08-09,5,1,5.605887
5709,2025-08-09,9,1,0.78351
5710,2025-08-09,10,6,0.008061
5711,2025-08-09,15,1,0.006506
5712,2025-08-09,18,1,1.428623
5713,2025-08-10,6,1,5.08678
5714,2025-08-10,5,1,5.619028
5715,2025-08-10,9,1,0.78465
5716,2025-08-10,10,6,0.008061
5717,2025-08-10,15,1,0.006491
5718,2025-08-10,18,1,1.423657
5719,2025-08-11,6,1,5.096194
5720,2025-08-11,5,1,5.632075
5721,2025-08-11,9,1,0.785723
5722,2025-08-11,10,6,0.00806
5723,2025-08-11,15,1,0.006475
5724,2025-08-11,18,1,1.418651
5725,2025-08-12,6,1,5.105932
5726,2025-08-12,5,1,5.644989
5727,2025-08-12,9,1,0.786724
5728,2025-08-12,10,6,0.008058
5729,2025-08-12,15,1,0.006458
5730,2025-08-12,18,1,1.41362
5731,2025-08-13,6,1,5.115963
5732,2025-08-13,5,1,5.657728
5733,2025-08-13,9,1,0.78765
5734,2025-08-13,10,6,0.008054
5735,2025-08-13,15,1,0.00644
5736,2025-08-13,18,1,1.408581
5737,2025-08-14,6,1,5.126251
5738,2025-08-14,5,1,5.670254
5739,2025-08-14,9,1,0.788499
5740,2025-08-14,10,6,0.008049
5741,2025-08-14,15,1,0.006421
5742,2025-08-14,18,1,1.403551
5743,2025-08-15,6,1,5.136763
5744,2025-08-15,5,1,5.682528
5745,2025-08-15,9,1,0.789268
5746,2025-08-15,10,6,0.008043
5747,2025-08-15,15,1,0.006402
5748,2025-08-15,18,1,1.398545
5749,2025-08-16,6,1,5.147464
5750,2025-08-16,5,1,5.69451
5751,2025-08-16,9,1,0.789955
5752,2025-08-16,10,6,0.008036
5753,2025-08-16,15,1,0.006382
5754,2025-08-16,18,1,1.39358
5755,2025-08-17,6,1,5.158316
5756,2025-08-17,5,1,5.706165
5757,2025-08-17,9,1,0.790557
5758,2025-08-17,10,6,0.008027
5759,2025-08-17,15,1,0.006361
5760,2025-08-17,18,1,1.388673
5761,2025-08-18,6,1,5.169284
5762,2025-08-18,5,1,5.717457
5763,2025-08-18,9,1,0.791074
5764,2025-08-18,10,6,0.008018
5765,2025-08-18,15,1,0.00634
5766,2025-08-18,18,1,1.38384
5767,2025-08-19,6,1,5.180332
5768,2025-08-19,5,1,5.72835
5769,2025-08-19,9,1,0.791502
5770,2025-08-19,10,6,0.008007
5771,2025-08-19,15,1,0.006318
5772,2025-08-19,18,1,1.379096
5773,2025-08-20,6,1,5.191421
5774,2025-08-20,5,1,5.738812
5775,2025-08-20,9,1,0.791843
5776,2025-08-20,10,6,0.007995
5777,2025-08-20,15,1,0.006296
5778,2025-08-20,18,1,1.374458
5779,2025-08-21,6,1,5.202517
5780,2025-08-21,5,1,5.74881
5781,2025-08-21,9,1,0.792093
5782,2025-08-21,10,6,0.007982
5783,2025-08-21,15,1,0.006274
5784,2025-08-21,18,1,1.369939
5785,2025-08-22,6,1,5.213581
5786,2025-08-22,5,1,5.758316
5787,2025-08-22,9,1,0.792254
5788,2025-08-22,10,6,0.007968
5789,2025-08-22,15,1,0.006251
5790,2025-08-22,18,1,1.365557
5791,2025-08-23,6,1,5.224577
5792,2025-08-23,5,1,5.7673
5793,2025-08-23,9,1,0.792324
5794,2025-08-23,10,6,0.007953
5795,2025-08-23,15,1,0.006228
5796,2025-08-23,18,1,1.361324
5797,2025-08-24,6,1,5.235469
5798,2025-08-24,5,1,5.775736
5799,2025-08-24,9,1,0.792303
5800,2025-08-24,10,6,0.007937
5801,2025-08-24,15,1,0.006205
5802,2025-08-24,18,1,1.357255
5803,2025-08-25,6,1,5.24622
5804,2025-08-25,5,1,5.7836
5805,2025-08-25,9,1,0.792193
5806,2025-08-25,10,6,0.00792
5807,2025-08-25,15,1,0.006181
5808,2025-08-25,18,1,1.353364
5809,2025-08-26,6,1,5.256797
5810,2025-08-26,5,1,5.790868
5811,2025-08-26,9,1,0.791993
5812,2025-08-26,10,6,0.007902
5813,2025-08-26,15,1,0.006158
5814,2025-08-26,18,1,1.349664
5815,2025-08-27,6,1,5.267163
5816,2025-08-27,5,1,5.79752
5817,2025-08-27,9,1,0.791705
5818,2025-08-27,10,6,0.007884
5819,2025-08-27,15,1,0.006135
5820,2025-08-27,18,1,1.346166
5821,2025-08-28,6,1,5.277285
5822,2025-08-28,5,1,5.803537
5823,2025-08-28,9,1,0.79133
5824,2025-08-28,10,6,0.007865
5825,2025-08-28,15,1,0.006112
5826,2025-08-28,18,1,1.342882
5827,2025-08-29,6,1,5.287131
5828,2025-08-29,5,1,5.808904
5829,2025-08-29,9,1,0.790868
5830,2025-08-29,10,6,0.007845
5831,2025-08-29,15,1,0.006089
5832,2025-08-29,18,1,1.339824
5833,2025-08-30,6,1,5.296668
5834,2025-08-30,5,1,5.813606
5835,2025-08-30,9,1,0.790323
5836,2025-08-30,10,6,0.007824
5837,2025-08-30,15,1,0.006067
5838,2025-08-30,18,1,1.337001
5839,2025-08-31,6,1,5.305866
5840,2025-08-31,5,1,5.817631
5841,2025-08-31,9,1,0.789696
5842,2025-08-31,10,6,0.007803
5843,2025-08-31,15,1,0.006044
5844,2025-08-31,18,1,1.334423
5845,2025-09-01,6,1,5.314695
5846,2025-09-01,5,1,5.82097
5847,2025-09-01,9,1,0.78899
5848,2025-09-01,10,6,0.007782
5849,2025-09-01,15,1,0.006023
5850,2025-09-01,18,1,1.332099
5851,2025-09-02,6,1,5.323128
5852,2025-09-02,5,1,5.823616
5853,2025-09-02,9,1,0.788206
5854,2025-09-02,10,6,0.00776
5855,2025-09-02,15,1,0.006001
5856,2025-09-02,18,1,1.330037
5857,2025-09-03,6,1,5.331137
5858,2025-09-03,5,1,5.825564
5859,2025-09-03,9,1,0.787349
5860,2025-09-03,10,6,0.007738
5861,2025-09-03,15,1,0.005981
5862,2025-09-03,18,1,1.328242
5863,2025-09-04,6,1,5.338698
5864,2025-09-04,5,1,5.826812
5865,2025-09-04,9,1,0.78642
5866,2025-09-04,10,6,0.007715
5867,2025-09-04,15,1,0.005961
5868,2025-09-04,18,1,1.326723
5869,2025-09-05,6,1,5.345787
5870,2025-09-05,5,1,5.82736
5871,2025-09-05,9,1,0.785424
5872,2025-09-05,10,6,0.007693
5873,2025-09-05,15,1,0.005941
5874,2025-09-05,18,1,1.325482
5875,2025-09-06,6,1,5.352382
5876,2025-09-06,5,1,5.82721
5877,2025-09-06,9,1,0.784364
5878,2025-09-06,10,6,0.00767
5879,2025-09-06,15,1,0.005923
5880,2025-09-06,18,1,1.324526
5881,2025-09-07,6,1,5.358464
5882,2025-09-07,5,1,5.826367
5883,2025-09-07,9,1,0.783243
5884,2025-09-07,10,6,0.007647
5885,2025-09-07,15,1,0.005905
5886,2025-09-07,18,1,1.323856
5887,2025-09-08,6,1,5.364014
5888,2025-09-08,5,1,5.824838
5889,2025-09-08,9,1,0.782067
5890,2025-09-08,10,6,0.007624
5891,2025-09-08,15,1,0.005888
5892,2025-09-08,18,1,1.323476
5893,2025-09-09,6,1,5.369015
5894,2025-09-09,5,1,5.822633
5895,2025-09-09,9,1,0.780838
5896,2025-09-09,10,6,0.007602
5897,2025-09-09,15,1,0.005872
5898,2025-09-09,18,1,1.323387
5899,2025-09-10,6,1,5.373454
5900,2025-09-10,5,1,5.819764
5901,2025-09-10,9,1,0.779561
5902,2025-09-10,10,6,0.007579
5903,2025-09-10,15,1,0.005857
5904,2025-09-10,18,1,1.323588
5905,2025-09-11,6,1,5.377319
5906,2025-09-11,5,1,5.816245
5907,2025-09-11,9,1,0.778241
5908,2025-09-11,10,6,0.007557
5909,2025-09-11,15,1,0.005843
5910,2025-09-11,18,1,1.324081
5911,2025-09-12,6,1,5.380599
5912,2025-09-12,5,1,5.812093
5913,2025-09-12,9,1,0.776881
5914,2025-09-12,10,6,0.007535
5915,2025-09-12,15,1,0.00583
5916,2025-09-12,18,1,1.324862
5917,2025-09-13,6,1,5.383285
5918,2025-09-13,5,1,5.807324
5919,2025-09-13,9,1,0.775488
5920,2025-09-13,10,6,0.007514
5921,2025-09-13,15,1,0.005818
5922,2025-09-13,18,1,1.32593
5923,2025-09-14,6,1,5.385373
5924,2025-09-14,5,1,5.801961
5925,2025-09-14,9,1,0.774066
5926,2025-09-14,10,6,0.007493
5927,2025-09-14,15,1,0.005807
5928,2025-09-14,18,1,1.327281
5929,2025-09-15,6,1,5.386858
5930,2025-09-15,5,1,5.796026
5931,2025-09-15,9,1,0.772619
5932,2025-09-15,10,6,0.007472
5933,2025-09-15,15,1,0.005798
5934,2025-09-15,18,1,1.32891
5935,2025-09-16,6,1,5.387738
5936,2025-09-16,5,1,5.789543
5937,2025-09-16,9,1,0.771153
5938,2025-09-16,10,6,0.007452
5939,2025-09-16,15,1,0.005789
5940,2025-09-16,18,1,1.330814
5941,2025-09-17,6,1,5.388013
5942,2025-09-17,5,1,5.782539
5943,2025-09-17,9,1,0.769673
5944,2025-09-17,10,6,0.007433
5945,2025-09-17,15,1,0.005782
5946,2025-09-17,18,1,1.332984
5947,2025-09-18,6,1,5.387687
5948,2025-09-18,5,1,5.775042
5949,2025-09-18,9,1,0.768183
5950,2025-09-18,10,6,0.007414
5951,2025-09-18,15,1,0.005776
5952,2025-09-18,18,1,1.335415
5953,2025-09-19,6,1,5.386763
5954,2025-09-19,5,1,5.767081
5955,2025-09-19,9,1,0.766689
5956,2025-09-19,10,6,0.007396
5957,2025-09-19,15,1,0.005771
5958,2025-09-19,18,1,1.338097
5959,2025-09-20,6,1,5.38525
5960,2025-09-20,5,1,5.758687
5961,2025-09-20,9,1,0.765196
5962,2025-09-20,10,6,0.007379
5963,2025-09-20,15,1,0.005768
5964,2025-09-20,18,1,1.341024
5965,2025-09-21,6,1,5.383154
5966,2025-09-21,5,1,5.749895
5967,2025-09-21,9,1,0.76371
5968,2025-09-21,10,6,0.007363
5969,2025-09-21,15,1,0.005765
5970,2025-09-21,18,1,1.344184
5971,2025-09-22,6,1,5.380488
5972,2025-09-22,5,1,5.740736
5973,2025-09-22,9,1,0.762234
5974,2025-09-22,10,6,0.007348
5975,2025-09-22,15,1,0.005764
5976,2025-09-22,18,1,1.347568
5977,2025-09-23,6,1,5.377264
5978,2025-09-23,5,1,5.731248
5979,2025-09-23,9,1,0.760774
5980,2025-09-23,10,6,0.007334
5981,2025-09-23,15,1,0.005764
5982,2025-09-23,18,1,1.351164
5983,2025-09-24,6,1,5.373497
5984,2025-09-24,5,1,5.721465
5985,2025-09-24,9,1,0.759336
5986,2025-09-24,10,6,0.00732
5987,2025-09-24,15,1,0.005766
5988,2025-09-24,18,1,1.354961
5989,2025-09-25,6,1,5.369204
5990,2025-09-25,5,1,5.711426
5991,2025-09-25,9,1,0.757923
5992,2025-09-25,10,6,0.007308
5993,2025-09-25,15,1,0.005769
5994,2025-09-25,18,1,1.358946
5995,2025-09-26,6,1,5.364404
5996,2025-09-26,5,1,5.701168
5997,2025-09-26,9,1,0.75654
5998,2025-09-26,10,6,0.007297
5999,2025-09-26,15,1,0.005773
6000,2025-09-26,18,1,1.363106
6001,2025-09-27,6,1,5.359117
6002,2025-09-27,5,1,5.69073
6003,2025-09-27,9,1,0.755193
6004,2025-09-27,10,6,0.007287
6005,2025-09-27,15,1,0.005778
6006,2025-09-27,18,1,1.367428
6007,2025-09-28,6,1,5.353365
6008,2025-09-28,5,1,5.680152
6009,2025-09-28,9,1,0.753886
6010,2025-09-28,10,6,0.007278
6011,2025-09-28,15,1,0.005784
6012,2025-09-28,18,1,1.371897
6013,2025-09-29,6,1,5.347172
6014,2025-09-29,5,1,5.669473
6015,2025-09-29,9,1,0.752623
6016,2025-09-29,10,6,0.00727
6017,2025-09-29,15,1,0.005791
6018,2025-09-29,18,1,1.3765
6019,2025-09-30,6,1,5.340563
6020,2025-09-30,5,1,5.658733
6021,2025-09-30,9,1,0.751408
6022,2025-09-30,10,6,0.007264
6023,2025-09-30,15,1,0.0058
6024,2025-09-30,18,1,1.38122
6025,2025-10-01,6,1,5.333565
6026,2025-10-01,5,1,5.647972
6027,2025-10-01,9,1,0.750245
6028,2025-10-01,10,6,0.007258
6029,2025-10-01,15,1,0.00581
6030,2025-10-01,18,1,1.386042
6031,2025-10-02,6,1,5.326207
6032,2025-10-02,5,1,5.637231
6033,2025-10-02,9,1,0.749138
6034,2025-10-02,10,6,0.007254
6035,2025-10-02,15,1,0.005821
6036,2025-10-02,18,1,1.390952
6037,2025-10-03,6,1,5.318517
6038,2025-10-03,5,1,5.62655
6039,2025-10-03,9,1,0.74809
6040,2025-10-03,10,6,0.007251
6041,2025-10-03,15,1,0.005832
6042,2025-10-03,18,1,1.395932
6043,2025-10-04,6,1,5.310527
6044,2025-10-04,5,1,5.615967
6045,2025-10-04,9,1,0.747106
6046,2025-10-04,10,6,0.007249
6047,2025-10-04,15,1,0.005845
6048,2025-10-04,18,1,1.400966
6049,2025-10-05,6,1,5.302268
6050,2025-10-05,5,1,5.605523
6051,2025-10-05,9,1,0.746188
6052,2025-10-05,10,6,0.007249
6053,2025-10-05,15,1,0.005859
6054,2025-10-05,18,1,1.406039
6055,2025-10-06,6,1,5.293772
6056,2025-10-06,5,1,5.595256
6057,2025-10-06,9,1,0.745338
6058,2025-10-06,10,6,0.007249
6059,2025-10-06,15,1,0.005873
6060,2025-10-06,18,1,1.411134
6061,2025-10-07,6,1,5.285073
6062,2025-10-07,5,1,5.585204
6063,2025-10-07,9,1,0.744561
6064,2025-10-07,10,6,0.007251
6065,2025-10-07,15,1,0.005889
6066,2025-10-07,18,1,1.416234
6067,2025-10-08,6,1,5.276206
6068,2025-10-08,5,1,5.575404
6069,2025-10-08,9,1,0.743857
6070,2025-10-08,10,6,0.007254
6071,2025-10-08,15,1,0.005905
6072,2025-10-08,18,1,1.421322
6073,2025-10-09,6,1,5.267205
6074,2025-10-09,5,1,5.565892
6075,2025-10-09,9,1,0.74323
6076,2025-10-09,10,6,0.007258
6077,2025-10-09,15,1,0.005921
6078,2025-10-09,18,1,1.426383
6079,2025-10-10,6,1,5.258104
6080,2025-10-10,5,1,5.556704
6081,2025-10-10,9,1,0.742681
6082,2025-10-10,10,6,0.007263
6083,2025-10-10,15,1,0.005939
6084,2025-10-10,18,1,1.4314
6085,2025-10-11,6,1,5.248941
6086,2025-10-11,5,1,5.547874
6087,2025-10-11,9,1,0.742211
6088,2025-10-11,10,6,0.00727
6089,2025-10-11,15,1,0.005957
6090,2025-10-11,18,1,1.436358
6091,2025-10-12,6,1,5.23975
6092,2025-10-12,5,1,5.539433
6093,2025-10-12,9,1,0.741822
6094,2025-10-12,10,6,0.007277
6095,2025-10-12,15,1,0.005975
6096,2025-10-12,18,1,1.441239
6097,2025-10-13,6,1,5.230567
6098,2025-10-13,5,1,5.531414
6099,2025-10-13,9,1,0.741516
6100,2025-10-13,10,6,0.007286
6101,2025-10-13,15,1,0.005994
6102,2025-10-13,18,1,1.446029
6103,2025-10-14,6,1,5.221429
6104,2025-10-14,5,1,5.523845
6105,2025-10-14,9,1,0.741291
6106,2025-10-14,10,6,0.007295
6107,2025-10-14,15,1,0.006014
6108,2025-10-14,18,1,1.450713
6109,2025-10-15,6,1,5.21237
6110,2025-10-15,5,1,5.516755
6111,2025-10-15,9,1,0.74115
6112,2025-10-15,10,6,0.007306
6113,2025-10-15,15,1,0.006034
6114,2025-10-15,18,1,1.455275
6115,2025-10-16,6,1,5.203426
6116,2025-10-16,5,1,5.51017
6117,2025-10-16,9,1,0.741092
6118,2025-10-16,10,6,0.007317
6119,2025-10-16,15,1,0.006053
6120,2025-10-16,18,1,1.459701
6121,2025-10-17,6,1,5.194633
6122,2025-10-17,5,1,5.504113
6123,2025-10-17,9,1,0.741117
6124,2025-10-17,10,6,0.00733
6125,2025-10-17,15,1,0.006074
6126,2025-10-17,18,1,1.463977
6127,2025-10-18,6,1,5.186024
6128,2025-10-18,5,1,5.498608
6129,2025-10-18,9,1,0.741224
6130,2025-10-18,10,6,0.007343
6131,2025-10-18,15,1,0.006094
6132,2025-10-18,18,1,1.468091
6133,2025-10-19,6,1,5.177634
6134,2025-10-19,5,1,5.493675
6135,2025-10-19,9,1,0.741413
6136,2025-10-19,10,6,0.007357
6137,2025-10-19,15,1,0.006114
6138,2025-10-19,18,1,1.472029
6139,2025-10-20,6,1,5.169496
6140,2025-10-20,5,1,5.489333
6141,2025-10-20,9,1,0.741683
6142,2025-10-20,10,6,0.007371
6143,2025-10-20,15,1,0.006134
6144,2025-10-20,18,1,1.475778
6145,2025-10-21,6,1,5.161641
6146,2025-10-21,5,1,5.485596
6147,2025-10-21,9,1,0.742032
6148,2025-10-21,10,6,0.007387
6149,2025-10-21,15,1,0.006154
6150,2025-10-21,18,1,1.479329
6151,2025-10-22,6,1,5.1541
6152,2025-10-22,5,1,5.48248
6153,2025-10-22,9,1,0.742459
6154,2025-10-22,10,6,0.007403
6155,2025-10-22,15,1,0.006174
6156,2025-10-22,18,1,1.482669
6157,2025-10-23,6,1,5.146905
6158,2025-10-23,5,1,5.479995
6159,2025-10-23,9,1,0.742961
6160,2025-10-23,10,6,0.007419
6161,2025-10-23,15,1,0.006194
6162,2025-10-23,18,1,1.48579
6163,2025-10-24,6,1,5.140082
6164,2025-10-24,5,1,5.478152
6165,2025-10-24,9,1,0.743537
6166,2025-10-24,10,6,0.007436
6167,2025-10-24,15,1,0.006213
6168,2025-10-24,18,1,1.488681
6169,2025-10-25,6,1,5.133661
6170,2025-10-25,5,1,5.476958
6171,2025-10-25,9,1,0.744184
6172,2025-10-25,10,6,0.007453
6173,2025-10-25,15,1,0.006232
6174,2025-10-25,18,1,1.491335
6175,2025-10-26,6,1,5.127667
6176,2025-10-26,5,1,5.476417
6177,2025-10-26,9,1,0.744899
6178,2025-10-26,10,6,0.007471
6179,2025-10-26,15,1,0.006251
6180,2025-10-26,18,1,1.493743
6181,2025-10-27,6,1,5.122125
6182,2025-10-27,5,1,5.476531
6183,2025-10-27,9,1,0.74568
6184,2025-10-27,10,6,0.007489
6185,2025-10-27,15,1,0.006269
6186,2025-10-27,18,1,1.495899
6187,2025-10-28,6,1,5.117057
6188,2025-10-28,5,1,5.477301
6189,2025-10-28,9,1,0.746523
6190,2025-10-28,10,6,0.007507
6191,2025-10-28,15,1,0.006286
6192,2025-10-28,18,1,1.497798
6193,2025-10-29,6,1,5.112485
6194,2025-10-29,5,1,5.478725
6195,2025-10-29,9,1,0.747425
6196,2025-10-29,10,6,0.007525
6197,2025-10-29,15,1,0.006303
6198,2025-10-29,18,1,1.499434
6199,2025-10-30,6,1,5.108429
6200,2025-10-30,5,1,5.480797
6201,2025-10-30,9,1,0.748382
6202,2025-10-30,10,6,0.007544
6203,2025-10-30,15,1,0.006319
6204,2025-10-30,18,1,1.500804
6205,2025-10-31,6,1,5.104905
6206,2025-10-31,5,1,5.48351
6207,2025-10-31,9,1,0.74939
6208,2025-10-31,10,6,0.007562
6209,2025-10-31,15,1,0.006334
6210,2025-10-31,18,1,1.501904
6211,2025-11-01,6,1,5.101931
6212,2025-11-01,5,1,5.486856
6213,2025-11-01,9,1,0.750446
6214,2025-11-01,10,6,0.00758
6215,2025-11-01,15,1,0.006349
6216,2025-11-01,18,1,1.502733
6217,2025-11-02,6,1,5.099519
6218,2025-11-02,5,1,5.490822
6219,2025-11-02,9,1,0.751545
6220,2025-11-02,10,6,0.007599
6221,2025-11-02,15,1,0.006362
6222,2025-11-02,18,1,1.503289
6223,2025-11-03,6,1,5.097681
6224,2025-11-03,5,1,5.495394
6225,2025-11-03,9,1,0.752683
6226,2025-11-03,10,6,0.007616
6227,2025-11-03,15,1,0.006375
6228,2025-11-03,18,1,1.503572
6229,2025-11-04,6,1,5.096429
6230,2025-11-04,5,1,5.500557
6231,2025-11-04,9,1,0.753856
6232,2025-11-04,10,6,0.007634
6233,2025-11-04,15,1,0.006387
6234,2025-11-04,18,1,1.503582
6235,2025-11-05,6,1,5.095768
6236,2025-11-05,5,1,5.506291
6237,2025-11-05,9,1,0.755058
6238,2025-11-05,10,6,0.007651
6239,2025-11-05,15,1,0.006398
6240,2025-11-05,18,1,1.503323
6241,2025-11-06,6,1,5.095706
6242,2025-11-06,5,1,5.512578
6243,2025-11-06,9,1,0.756286
6244,2025-11-06,10,6,0.007668
6245,2025-11-06,15,1,0.006408
6246,2025-11-06,18,1,1.502795
6247,2025-11-07,6,1,5.096245
6248,2025-11-07,5,1,5.519394
6249,2025-11-07,9,1,0.757534
6250,2025-11-07,10,6,0.007685
6251,2025-11-07,15,1,0.006416
6252,2025-11-07,18,1,1.502004
6253,2025-11-08,6,1,5.097386
6254,2025-11-08,5,1,5.526714
6255,2025-11-08,9,1,0.758798
6256,2025-11-08,10,6,0.007701
6257,2025-11-08,15,1,0.006424
6258,2025-11-08,18,1,1.500952
6259,2025-11-09,6,1,5.09913
6260,2025-11-09,5,1,5.534514
6261,2025-11-09,9,1,0.760073
6262,2025-11-09,10,6,0.007716
6263,2025-11-09,15,1,0.006431
6264,2025-11-09,18,1,1.499647
6265,2025-11-10,6,1,5.101474
6266,2025-11-10,5,1,5.542764
6267,2025-11-10,9,1,0.761353
6268,2025-11-10,10,6,0.00773
6269,2025-11-10,15,1,0.006436
6270,2025-11-10,18,1,1.498094
6271,2025-11-11,6,1,5.104411
6272,2025-11-11,5,1,5.551436
6273,2025-11-11,9,1,0.762634
6274,2025-11-11,10,6,0.007744
6275,2025-11-11,15,1,0.006441
6276,2025-11-11,18,1,1.4963
6277,2025-11-12,6,1,5.107936
6278,2025-11-12,5,1,5.560497
6279,2025-11-12,9,1,0.76391
6280,2025-11-12,10,6,0.007758
6281,2025-11-12,15,1,0.006444
6282,2025-11-12,18,1,1.494273
6283,2025-11-13,6,1,5.112038
6284,2025-11-13,5,1,5.569917
6285,2025-11-13,9,1,0.765178
6286,2025-11-13,10,6,0.00777
6287,2025-11-13,15,1,0.006446
6288,2025-11-13,18,1,1.492023
6289,2025-11-14,6,1,5.116707
6290,2025-11-14,5,1,5.579659
6291,2025-11-14,9,1,0.766431
6292,2025-11-14,10,6,0.007781
6293,2025-11-14,15,1,0.006447
6294,2025-11-14,18,1,1.489558
6295,2025-11-15,6,1,5.12193
6296,2025-11-15,5,1,5.589691
6297,2025-11-15,9,1,0.767665
6298,2025-11-15,10,6,0.007792
6299,2025-11-15,15,1,0.006447
6300,2025-11-15,18,1,1.486889
6301,2025-11-16,6,1,5.127691
6302,2025-11-16,5,1,5.599974
6303,2025-11-16,9,1,0.768875
6304,2025-11-16,10,6,0.007801
6305,2025-11-16,15,1,0.006446
6306,2025-11-16,18,1,1.484028
6307,2025-11-17,6,1,5.133972
6308,2025-11-17,5,1,5.610472
6309,2025-11-17,9,1,0.770057
6310,2025-11-17,10,6,0.00781
6311,2025-11-17,15,1,0.006443
6312,2025-11-17,18,1,1.480985
6313,2025-11-18,6,1,5.140755
6314,2025-11-18,5,1,5.621148
6315,2025-11-18,9,1,0.771205
6316,2025-11-18,10,6,0.007818
6317,2025-11-18,15,1,0.00644
6318,2025-11-18,18,1,1.477773
6319,2025-11-19,6,1,5.148019
6320,2025-11-19,5,1,5.631961
6321,2025-11-19,9,1,0.772316
6322,2025-11-19,10,6,0.007824
6323,2025-11-19,15,1,0.006435
6324,2025-11-19,18,1,1.474406
6325,2025-11-20,6,1,5.155741
6326,2025-11-20,5,1,5.642873
6327,2025-11-20,9,1,0.773384
6328,2025-11-20,10,6,0.00783
6329,2025-11-20,15,1,0.006429
6330,2025-11-20,18,1,1.470896
6331,2025-11-21,6,1,5.163897
6332,2025-11-21,5,1,5.653844
6333,2025-11-21,9,1,0.774406
6334,2025-11-21,10,6,0.007834
6335,2025-11-21,15,1,0.006422
6336,2025-11-21,18,1,1.467257
6337,2025-11-22,6,1,5.172461
6338,2025-11-22,5,1,5.664834
6339,2025-11-22,9,1,0.775377
6340,2025-11-22,10,6,0.007837
6341,2025-11-22,15,1,0.006414
6342,2025-11-22,18,1,1.463505
6343,2025-11-23,6,1,5.181406
6344,2025-11-23,5,1,5.675802
6345,2025-11-23,9,1,0.776294
6346,2025-11-23,10,6,0.007839
6347,2025-11-23,15,1,0.006405
6348,2025-11-23,18,1,1.459652
6349,2025-11-24,6,1,5.190702
6350,2025-11-24,5,1,5.686709
6351,2025-11-24,9,1,0.777153
6352,2025-11-24,10,6,0.00784
6353,2025-11-24,15,1,0.006395
6354,2025-11-24,18,1,1.455716
6355,2025-11-25,6,1,5.200321
6356,2025-11-25,5,1,5.697514
6357,2025-11-25,9,1,0.777949
6358,2025-11-25,10,6,0.00784
6359,2025-11-25,15,1,0.006385
6360,2025-11-25,18,1,1.45171
6361,2025-11-26,6,1,5.210229
6362,2025-11-26,5,1,5.708178
6363,2025-11-26,9,1,0.778681
6364,2025-11-26,10,6,0.007839
6365,2025-11-26,15,1,0.006373
6366,2025-11-26,18,1,1.447651
6367,2025-11-27,6,1,5.220396
6368,2025-11-27,5,1,5.71866
6369,2025-11-27,9,1,0.779344
6370,2025-11-27,10,6,0.007836
6371,2025-11-27,15,1,0.00636
6372,2025-11-27,18,1,1.443555
6373,2025-11-28,6,1,5.230788
6374,2025-11-28,5,1,5.728923
6375,2025-11-28,9,1,0.779936
6376,2025-11-28,10,6,0.007833
6377,2025-11-28,15,1,0.006347
6378,2025-11-28,18,1,1.439436
6379,2025-11-29,6,1,5.241371
6380,2025-11-29,5,1,5.738927
6381,2025-11-29,9,1,0.780455
6382,2025-11-29,10,6,0.007828
6383,2025-11-29,15,1,0.006333
6384,2025-11-29,18,1,1.435312
6385,2025-11-30,6,1,5.252109
6386,2025-11-30,5,1,5.748635
6387,2025-11-30,9,1,0.780898
6388,2025-11-30,10,6,0.007822
6389,2025-11-30,15,1,0.006318
6390,2025-11-30,18,1,1.431198
6391,2025-12-01,6,1,5.262967
6392,2025-12-01,5,1,5.758012
6393,2025-12-01,9,1,0.781262
6394,2025-12-01,10,6,0.007815
6395,2025-12-01,15,1,0.006303
6396,2025-12-01,18,1,1.42711
6397,2025-12-02,6,1,5.273909
6398,2025-12-02,5,1,5.76702
6399,2025-12-02,9,1,0.781547
6400,2025-12-02,10,6,0.007807
6401,2025-12-02,15,1,0.006287
6402,2025-12-02,18,1,1.423065
6403,2025-12-03,6,1,5.2849
6404,2025-12-03,5,1,5.775627
6405,2025-12-03,9,1,0.78175
6406,2025-12-03,10,6,0.007798
6407,2025-12-03,15,1,0.00627
6408,2025-12-03,18,1,1.419076
6409,2025-12-04,6,1,5.295901
6410,2025-12-04,5,1,5.783799
6411,2025-12-04,9,1,0.781871
6412,2025-12-04,10,6,0.007788
6413,2025-12-04,15,1,0.006253
6414,2025-12-04,18,1,1.415161
6415,2025-12-05,6,1,5.306876
6416,2025-12-05,5,1,5.791504
6417,2025-12-05,9,1,0.781908
6418,2025-12-05,10,6,0.007777
6419,2025-12-05,15,1,0.006236
6420,2025-12-05,18,1,1.411333
6421,2025-12-06,6,1,5.317788
6422,2025-12-06,5,1,5.798714
