id,tipo_id,pais_origem,pais_destino,produto_id,valor_monetario,quantidade,transporte_id,cambio_id
10527,4,2,15,32,35071.35,731,3,5265
10528,5,7,26,35,35982.52,877,4,5266
10529,6,12,37,38,36893.69,1023,5,5267
10530,1,17,8,1,37804.86,1169,6,5268
10531,2,22,19,4,38715.03,1315,1,5263
10532,3,27,30,7,39626.2,1461,2,5264
10533,4,32,1,10,40537.37,1607,3,5265
10534,5,37,12,13,41448.54,1753,4,5266
10535,6,2,23,16,42359.71,1899,5,5267
10536,1,7,34,19,43270.88,45,6,5268
10537,3,35,40,31,33286.14,460,1,5269
10538,4,40,11,34,34197.31,613,2,5270
10539,5,5,22,37,35108.48,766,3,5271
10540,6,10,33,40,36019.65,919,4,5272
10541,1,15,4,3,36930.82,1072,5,5273
10542,2,20,15,6,37841.99,1225,6,5274
10543,3,25,26,9,38752.16,1378,1,5269
10544,4,30,37,12,39663.33,1531,2,5270
10545,5,35,8,15,40574.5,1684,3,5271
10546,6,40,19,18,41485.67,1837,4,5272
10547,1,5,30,21,42396.84,1990,5,5273
10548,2,10,1,24,43307.01,143,6,5274
10549,4,38,7,36,33323.27,481,1,5275
10550,5,3,18,39,34234.44,641,2,5276
10551,6,8,29,2,35145.61,801,3,5277
10552,1,13,40,5,36056.78,961,4,5278
10553,2,18,11,8,36967.95,1121,5,5279
10554,3,23,22,11,37878.12,1281,6,5280
10555,4,28,33,14,38789.29,1441,1,5275
10556,5,33,4,17,39700.46,1601,2,5276
10557,6,38,15,20,40611.63,1761,3,5277
10558,1,3,26,23,41522.8,1921,4,5278
10559,2,8,37,26,42433.97,81,5,5279
10560,3,13,8,29,43344.14,241,6,5280
10561,5,1,14,1,33360.4,502,1,5281
10562,6,6,25,4,34271.57,669,2,5282
10563,1,11,36,7,35182.74,836,3,5283
10564,2,16,7,10,36093.91,1003,4,5284
10565,3,21,18,13,37004.08,1170,5,5285
10566,4,26,29,16,37915.25,1337,6,5286
10567,5,31,40,19,38826.42,1504,1,5281
10568,6,36,11,22,39737.59,1671,2,5282
10569,1,1,22,25,40648.76,1838,3,5283
10570,2,6,33,28,41559.93,5,4,5284
10571,3,11,4,31,42470.1,172,5,5285
10572,4,16,15,34,43381.27,339,6,5286
10573,6,4,21,6,33397.53,523,1,5287
10574,1,9,32,9,34308.7,697,2,5288
10575,2,14,3,12,35219.87,871,3,5289
10576,3,19,14,15,36130.04,1045,4,5290
10577,4,24,25,18,37041.21,1219,5,5291
10578,5,29,36,21,37952.38,1393,6,5292
10579,6,34,7,24,38863.55,1567,1,5287
10580,1,39,18,27,39774.72,1741,2,5288
10581,2,4,29,30,40685.89,1915,3,5289
10582,3,9,40,33,41596.06,89,4,5290
10583,4,14,11,36,42507.23,263,5,5291
10584,5,19,22,39,43418.4,437,6,5292
10585,1,7,28,11,33434.66,544,1,5293
10586,2,12,39,14,34345.83,725,2,5294
10587,3,17,10,17,35256.0,906,3,5295
10588,4,22,21,20,36167.17,1087,4,5296
10589,5,27,32,23,37078.34,1268,5,5297
10590,6,32,3,26,37989.51,1449,6,5298
10591,1,37,14,29,38900.68,1630,1,5293
10592,2,2,25,32,39811.85,1811,2,5294
10593,3,7,36,35,40722.02,1992,3,5295
10594,4,12,7,38,41633.19,173,4,5296
10595,5,17,18,1,42544.36,354,5,5297
10596,6,22,29,4,43455.53,535,6,5298
10597,2,10,35,16,33471.79,565,1,5299
10598,3,15,6,19,34382.96,753,2,5300
10599,4,20,17,22,35293.13,941,3,5301
10600,5,25,28,25,36204.3,1129,4,5302
10601,6,30,39,28,37115.47,1317,5,5303
10602,1,35,10,31,38026.64,1505,6,5304
10603,2,40,21,34,38937.81,1693,1,5299
10604,3,5,32,37,39848.98,1881,2,5300
10605,4,10,3,40,40759.15,69,3,5301
10606,5,15,14,3,41670.32,257,4,5302
10607,6,20,25,6,42581.49,445,5,5303
10608,1,25,36,9,43492.66,633,6,5304
10609,3,13,2,21,33508.92,586,1,5305
10610,4,18,13,24,34419.09,781,2,5306
10611,5,23,24,27,35330.26,976,3,5307
10612,6,28,35,30,36241.43,1171,4,5308
10613,1,33,6,33,37152.6,1366,5,5309
10614,2,38,17,36,38063.77,1561,6,5310
10615,3,3,28,39,38974.94,1756,1,5305
10616,4,8,39,2,39885.11,1951,2,5306
10617,5,13,10,5,40796.28,146,3,5307
10618,6,18,21,8,41707.45,341,4,5308
10619,1,23,32,11,42618.62,536,5,5309
10620,2,28,3,14,43529.79,731,6,5310
10621,4,16,9,26,33545.05,607,1,5311
10622,5,21,20,29,34456.22,809,2,5312
10623,6,26,31,32,35367.39,1011,3,5313
10624,1,31,2,35,36278.56,1213,4,5314
10625,2,36,13,38,37189.73,1415,5,5315
10626,3,1,24,1,38100.9,1617,6,5316
10627,4,6,35,4,39011.07,1819,1,5311
10628,5,11,6,7,39922.24,21,2,5312
10629,6,16,17,10,40833.41,223,3,5313
10630,1,21,28,13,41744.58,425,4,5314
10631,2,26,39,16,42655.75,627,5,5315
10632,3,31,10,19,43566.92,829,6,5316
10633,5,19,16,31,33582.18,628,1,5317
10634,6,24,27,34,34493.35,837,2,5318
10635,1,29,38,37,35404.52,1046,3,5319
10636,2,34,9,40,36315.69,1255,4,5320
10637,3,39,20,3,37226.86,1464,5,5321
10638,4,4,31,6,38137.03,1673,6,5322
10639,5,9,2,9,39048.2,1882,1,5317
10640,6,14,13,12,39959.37,91,2,5318
10641,1,19,24,15,40870.54,300,3,5319
10642,2,24,35,18,41781.71,509,4,5320
10643,3,29,6,21,42692.88,718,5,5321
10644,4,34,17,24,43603.05,927,6,5322
10645,6,22,23,36,33619.31,649,1,5323
10646,1,27,34,39,34530.48,865,2,5324
10647,2,32,5,2,35441.65,1081,3,5325
10648,3,37,16,5,36352.82,1297,4,5326
10649,4,2,27,8,37263.99,1513,5,5327
10650,5,7,38,11,38174.16,1729,6,5328
10651,6,12,9,14,39085.33,1945,1,5323
10652,1,17,20,17,39996.5,161,2,5324
10653,2,22,31,20,40907.67,377,3,5325
10654,3,27,2,23,41818.84,593,4,5326
10655,4,32,13,26,42729.01,809,5,5327
10656,5,37,24,29,43640.18,1025,6,5328
10657,1,25,30,1,33656.44,670,1,5329
10658,2,30,1,4,34567.61,893,2,5330
10659,3,35,12,7,35478.78,1116,3,5331
10660,4,40,23,10,36389.95,1339,4,5332
10661,5,5,34,13,37300.12,1562,5,5333
10662,6,10,5,16,38211.29,1785,6,5334
10663,1,15,16,19,39122.46,8,1,5329
10664,2,20,27,22,40033.63,231,2,5330
10665,3,25,38,25,40944.8,454,3,5331
10666,4,30,9,28,41855.97,677,4,5332
10667,5,35,20,31,42766.14,900,5,5333
10668,6,40,31,34,43677.31,1123,6,5334
10669,2,28,37,6,33693.57,691,1,5335
10670,3,33,8,9,34604.74,921,2,5336
10671,4,38,19,12,35515.91,1151,3,5337
10672,5,3,30,15,36426.08,1381,4,5338
10673,6,8,1,18,37337.25,1611,5,5339
10674,1,13,12,21,38248.42,1841,6,5340
10675,2,18,23,24,39159.59,71,1,5335
10676,3,23,34,27,40070.76,301,2,5336
10677,4,28,5,30,40981.93,531,3,5337
10678,5,33,16,33,41892.1,761,4,5338
10679,6,38,27,36,42803.27,991,5,5339
10680,1,3,38,39,43714.44,1221,6,5340
10681,3,31,4,11,33730.7,712,1,5341
10682,4,36,15,14,34641.87,949,2,5342
10683,5,1,26,17,35552.04,1186,3,5343
10684,6,6,37,20,36463.21,1423,4,5344
10685,1,11,8,23,37374.38,1660,5,5345
10686,2,16,19,26,38285.55,1897,6,5346
10687,3,21,30,29,39196.72,134,1,5341
10688,4,26,1,32,40107.89,371,2,5342
10689,5,31,12,35,41018.06,608,3,5343
10690,6,36,23,38,41929.23,845,4,5344
10691,1,1,34,1,42840.4,1082,5,5345
10692,2,6,5,4,43751.57,1319,6,5346
10693,4,34,11,16,33767.83,733,1,5347
10694,5,39,22,19,34678.0,977,2,5348
10695,6,4,33,22,35589.17,1221,3,5349
10696,1,9,4,25,36500.34,1465,4,5350
10697,2,14,15,28,37411.51,1709,5,5351
10698,3,19,26,31,38322.68,1953,6,5352
10699,4,24,37,34,39233.85,197,1,5347
10700,5,29,8,37,40144.02,441,2,5348
10701,6,34,19,40,41055.19,685,3,5349
10702,1,39,30,3,41966.36,929,4,5350
10703,2,4,1,6,42877.53,1173,5,5351
10704,3,9,12,9,43788.7,1417,6,5352
10705,5,37,18,21,33804.96,754,1,5353
10706,6,2,29,24,34715.13,1005,2,5354
10707,1,7,40,27,35626.3,1256,3,5355
10708,2,12,11,30,36537.47,1507,4,5356
10709,3,17,22,33,37448.64,1758,5,5357
10710,4,22,33,36,38359.81,9,6,5358
10711,5,27,4,39,39270.98,260,1,5353
10712,6,32,15,2,40181.15,511,2,5354
10713,1,37,26,5,41092.32,762,3,5355
10714,2,2,37,8,42003.49,1013,4,5356
10715,3,7,8,11,42914.66,1264,5,5357
10716,4,12,19,14,43825.83,1515,6,5358
10717,6,40,25,26,33841.09,775,1,5359
10718,1,5,36,29,34752.26,1033,2,5360
10719,2,10,7,32,35663.43,1291,3,5361
10720,3,15,18,35,36574.6,1549,4,5362
10721,4,20,29,38,37485.77,1807,5,5363
10722,5,25,40,1,38396.94,65,6,5364
10723,6,30,11,4,39307.11,323,1,5359
10724,1,35,22,7,40218.28,581,2,5360
10725,2,40,33,10,41129.45,839,3,5361
10726,3,5,4,13,42040.62,1097,4,5362
10727,4,10,15,16,42951.79,1355,5,5363
10728,5,15,26,19,43862.96,1613,6,5364
10729,1,3,32,31,33878.22,796,1,5365
10730,2,8,3,34,34789.39,1061,2,5366
10731,3,13,14,37,35700.56,1326,3,5367
10732,4,18,25,40,36611.73,1591,4,5368
10733,5,23,36,3,37522.9,1856,5,5369
10734,6,28,7,6,38433.07,121,6,5370
10735,1,33,18,9,39344.24,386,1,5365
10736,2,38,29,12,40255.41,651,2,5366
10737,3,3,40,15,41166.58,916,3,5367
10738,4,8,11,18,42077.75,1181,4,5368
10739,5,13,22,21,42988.92,1446,5,5369
10740,6,18,33,24,43899.09,1711,6,5370
10741,2,6,39,36,33915.35,817,1,5371
10742,3,11,10,39,34826.52,1089,2,5372
10743,4,16,21,2,35737.69,1361,3,5373
10744,5,21,32,5,36648.86,1633,4,5374
10745,6,26,3,8,37559.03,1905,5,5375
10746,1,31,14,11,38470.2,177,6,5376
10747,2,36,25,14,39381.37,449,1,5371
10748,3,1,36,17,40292.54,721,2,5372
10749,4,6,7,20,41203.71,993,3,5373
10750,5,11,18,23,42114.88,1265,4,5374
10751,6,16,29,26,43025.05,1537,5,5375
10752,1,21,40,29,43936.22,1809,6,5376
10753,3,9,6,1,33952.48,838,1,5377
10754,4,14,17,4,34863.65,1117,2,5378
10755,5,19,28,7,35774.82,1396,3,5379
10756,6,24,39,10,36685.99,1675,4,5380
10757,1,29,10,13,37596.16,1954,5,5381
10758,2,34,21,16,38507.33,233,6,5382
10759,3,39,32,19,39418.5,512,1,5377
10760,4,4,3,22,40329.67,791,2,5378
10761,5,9,14,25,41240.84,1070,3,5379
10762,6,14,25,28,42151.01,1349,4,5380
10763,1,19,36,31,43062.18,1628,5,5381
10764,2,24,7,34,43973.35,1907,6,5382
10765,4,12,13,6,33989.61,859,1,5383
10766,5,17,24,9,34900.78,1145,2,5384
10767,6,22,35,12,35811.95,1431,3,5385
10768,1,27,6,15,36722.12,1717,4,5386
10769,2,32,17,18,37633.29,3,5,5387
10770,3,37,28,21,38544.46,289,6,5388
10771,4,2,39,24,39455.63,575,1,5383
10772,5,7,10,27,40366.8,861,2,5384
10773,6,12,21,30,41277.97,1147,3,5385
10774,1,17,32,33,42188.14,1433,4,5386
10775,2,22,3,36,43099.31,1719,5,5387
10776,3,27,14,39,44010.48,5,6,5388
10777,5,15,20,11,34026.74,880,1,5389
10778,6,20,31,14,34937.91,1173,2,5390
10779,1,25,2,17,35848.08,1466,3,5391
10780,2,30,13,20,36759.25,1759,4,5392
10781,3,35,24,23,37670.42,52,5,5393
10782,4,40,35,26,38581.59,345,6,5394
10783,5,5,6,29,39492.76,638,1,5389
10784,6,10,17,32,40403.93,931,2,5390
10785,1,15,28,35,41314.1,1224,3,5391
10786,2,20,39,38,42225.27,1517,4,5392
10787,3,25,10,1,43136.44,1810,5,5393
10788,4,30,21,4,44047.61,103,6,5394
10789,6,18,27,16,34063.87,901,1,5395
10790,1,23,38,19,34974.04,1201,2,5396
10791,2,28,9,22,35885.21,1501,3,5397
10792,3,33,20,25,36796.38,1801,4,5398
10793,4,38,31,28,37707.55,101,5,5399
10794,5,3,2,31,38618.72,401,6,5400
10795,6,8,13,34,39529.89,701,1,5395
10796,1,13,24,37,40440.06,1001,2,5396
10797,2,18,35,40,41351.23,1301,3,5397
10798,3,23,6,3,42262.4,1601,4,5398
10799,4,28,17,6,43173.57,1901,5,5399
10800,5,33,28,9,44084.74,201,6,5400
10801,1,21,34,21,34100.0,922,1,5401
10802,2,26,5,24,35011.17,1229,2,5402
10803,3,31,16,27,35922.34,1536,3,5403
10804,4,36,27,30,36833.51,1843,4,5404
10805,5,1,38,33,37744.68,150,5,5405
10806,6,6,9,36,38655.85,457,6,5406
10807,1,11,20,39,39566.02,764,1,5401
10808,2,16,31,2,40477.19,1071,2,5402
10809,3,21,2,5,41388.36,1378,3,5403
10810,4,26,13,8,42299.53,1685,4,5404
10811,5,31,24,11,43210.7,1992,5,5405
10812,6,36,35,14,44121.87,299,6,5406
10813,2,24,1,26,34137.13,943,1,5407
10814,3,29,12,29,35048.3,1257,2,5408
10815,4,34,23,32,35959.47,1571,3,5409
10816,5,39,34,35,36870.64,1885,4,5410
10817,6,4,5,38,37781.81,199,5,5411
10818,1,9,16,1,38692.98,513,6,5412
10819,2,14,27,4,39603.15,827,1,5407
10820,3,19,38,7,40514.32,1141,2,5408
10821,4,24,9,10,41425.49,1455,3,5409
10822,5,29,20,13,42336.66,1769,4,5410
10823,6,34,31,16,43247.83,83,5,5411
10824,1,39,2,19,44158.0,397,6,5412
10825,3,27,8,31,34174.26,964,1,5413
10826,4,32,19,34,35085.43,1285,2,5414
10827,5,37,30,37,35996.6,1606,3,5415
10828,6,2,1,40,36907.77,1927,4,5416
10829,1,7,12,3,37818.94,248,5,5417
10830,2,12,23,6,38729.11,569,6,5418
10831,3,17,34,9,39640.28,890,1,5413
10832,4,22,5,12,40551.45,1211,2,5414
10833,5,27,16,15,41462.62,1532,3,5415
10834,6,32,27,18,42373.79,1853,4,5416
10835,1,37,38,21,43284.96,174,5,5417
10836,2,2,9,24,44195.13,495,6,5418
10837,4,30,15,36,34211.39,985,1,5419
10838,5,35,26,39,35122.56,1313,2,5420
10839,6,40,37,2,36033.73,1641,3,5421
10840,1,5,8,5,36944.9,1969,4,5422
10841,2,10,19,8,37855.07,297,5,5423
10842,3,15,30,11,38766.24,625,6,5424
10843,4,20,1,14,39677.41,953,1,5419
10844,5,25,12,17,40588.58,1281,2,5420
10845,6,30,23,20,41499.75,1609,3,5421
10846,1,35,34,23,42410.92,1937,4,5422
10847,2,40,5,26,43321.09,265,5,5423
10848,3,5,16,29,44232.26,593,6,5424
10849,5,33,22,1,34248.52,1006,1,5425
10850,6,38,33,4,35159.69,1341,2,5426
10851,1,3,4,7,36070.86,1676,3,5427
10852,2,8,15,10,36981.03,11,4,5428
10853,3,13,26,13,37892.2,346,5,5429
10854,4,18,37,16,38803.37,681,6,5430
10855,5,23,8,19,39714.54,1016,1,5425
10856,6,28,19,22,40625.71,1351,2,5426
10857,1,33,30,25,41536.88,1686,3,5427
10858,2,38,1,28,42447.05,21,4,5428
10859,3,3,12,31,43358.22,356,5,5429
10860,4,8,23,34,44269.39,691,6,5430
10861,6,36,29,6,34285.65,1027,1,5431
10862,1,1,40,9,35196.82,1369,2,5432
10863,2,6,11,12,36107.99,1711,3,5433
10864,3,11,22,15,37018.16,53,4,5434
10865,4,16,33,18,37929.33,395,5,5435
10866,5,21,4,21,38840.5,737,6,5436
10867,6,26,15,24,39751.67,1079,1,5431
10868,1,31,26,27,40662.84,1421,2,5432
10869,2,36,37,30,41573.01,1763,3,5433
10870,3,1,8,33,42484.18,105,4,5434
10871,4,6,19,36,43395.35,447,5,5435
10872,5,11,30,39,44306.52,789,6,5436
10873,1,39,36,11,34322.78,1048,1,5437
10874,2,4,7,14,35233.95,1397,2,5438
10875,3,9,18,17,36144.12,1746,3,5439
10876,4,14,29,20,37055.29,95,4,5440
10877,5,19,40,23,37966.46,444,5,5441
10878,6,24,11,26,38877.63,793,6,5442
10879,1,29,22,29,39788.8,1142,1,5437
10880,2,34,33,32,40699.97,1491,2,5438
10881,3,39,4,35,41610.14,1840,3,5439
10882,4,4,15,38,42521.31,189,4,5440
10883,5,9,26,1,43432.48,538,5,5441
10884,6,14,37,4,44343.65,887,6,5442
10885,2,2,3,16,34359.91,1069,1,5443
10886,3,7,14,19,35270.08,1425,2,5444
10887,4,12,25,22,36181.25,1781,3,5445
10888,5,17,36,25,37092.42,137,4,5446
10889,6,22,7,28,38003.59,493,5,5447
10890,1,27,18,31,38914.76,849,6,5448
10891,2,32,29,34,39825.93,1205,1,5443
10892,3,37,40,37,40736.1,1561,2,5444
10893,4,2,11,40,41647.27,1917,3,5445
10894,5,7,22,3,42558.44,273,4,5446
10895,6,12,33,6,43469.61,629,5,5447
10896,1,17,4,9,44380.78,985,6,5448
10897,3,5,10,21,34396.04,1090,1,5449
10898,4,10,21,24,35307.21,1453,2,5450
10899,5,15,32,27,36218.38,1816,3,5451
10900,6,20,3,30,37129.55,179,4,5452
10901,1,25,14,33,38040.72,542,5,5453
10902,2,30,25,36,38951.89,905,6,5454
10903,3,35,36,39,39862.06,1268,1,5449
10904,4,40,7,2,40773.23,1631,2,5450
10905,5,5,18,5,41684.4,1994,3,5451
10906,6,10,29,8,42595.57,357,4,5452
10907,1,15,40,11,43506.74,720,5,5453
10908,2,20,11,14,44417.91,1083,6,5454
10909,4,8,17,26,34433.17,1111,1,5455
10910,5,13,28,29,35344.34,1481,2,5456
10911,6,18,39,32,36255.51,1851,3,5457
10912,1,23,10,35,37166.68,221,4,5458
10913,2,28,21,38,38077.85,591,5,5459
10914,3,33,32,1,38988.02,961,6,5460
10915,4,38,3,4,39899.19,1331,1,5455
10916,5,3,14,7,40810.36,1701,2,5456
10917,6,8,25,10,41721.53,71,3,5457
10918,1,13,36,13,42632.7,441,4,5458
10919,2,18,7,16,43543.87,811,5,5459
10920,3,23,18,19,44454.04,1181,6,5460
10921,5,11,24,31,34470.3,1132,1,5461
10922,6,16,35,34,35381.47,1509,2,5462
10923,1,21,6,37,36292.64,1886,3,5463
10924,2,26,17,40,37203.81,263,4,5464
10925,3,31,28,3,38114.98,640,5,5465
10926,4,36,39,6,39025.15,1017,6,5466
10927,5,1,10,9,39936.32,1394,1,5461
10928,6,6,21,12,40847.49,1771,2,5462
10929,1,11,32,15,41758.66,148,3,5463
10930,2,16,3,18,42669.83,525,4,5464
10931,3,21,14,21,43580.0,902,5,5465
10932,4,26,25,24,44491.17,1279,6,5466
10933,6,14,31,36,34507.43,1153,1,5467
10934,1,19,2,39,35418.6,1537,2,5468
10935,2,24,13,2,36329.77,1921,3,5469
10936,3,29,24,5,37240.94,305,4,5470
10937,4,34,35,8,38151.11,689,5,5471
10938,5,39,6,11,39062.28,1073,6,5472
10939,6,4,17,14,39973.45,1457,1,5467
10940,1,9,28,17,40884.62,1841,2,5468
10941,2,14,39,20,41795.79,225,3,5469
10942,3,19,10,23,42706.96,609,4,5470
10943,4,24,21,26,43617.13,993,5,5471
10944,5,29,32,29,44528.3,1377,6,5472
10945,1,17,38,1,34544.56,1174,1,5473
10946,2,22,9,4,35455.73,1565,2,5474
10947,3,27,20,7,36366.9,1956,3,5475
10948,4,32,31,10,37277.07,347,4,5476
10949,5,37,2,13,38188.24,738,5,5477
10950,6,2,13,16,39099.41,1129,6,5478
10951,1,7,24,19,40010.58,1520,1,5473
10952,2,12,35,22,40921.75,1911,2,5474
10953,3,17,6,25,41832.92,302,3,5475
10954,4,22,17,28,42743.09,693,4,5476
10955,5,27,28,31,43654.26,1084,5,5477
10956,6,32,39,34,44565.43,1475,6,5478
10957,2,20,5,6,34581.69,1195,1,5479
10958,3,25,16,9,35492.86,1593,2,5480
10959,4,30,27,12,36403.03,1991,3,5481
10960,5,35,38,15,37314.2,389,4,5482
10961,6,40,9,18,38225.37,787,5,5483
10962,1,5,20,21,39136.54,1185,6,5484
10963,2,10,31,24,40047.71,1583,1,5479
10964,3,15,2,27,40958.88,1981,2,5480
10965,4,20,13,30,41869.05,379,3,5481
10966,5,25,24,33,42780.22,777,4,5482
10967,6,30,35,36,43691.39,1175,5,5483
10968,1,35,6,39,44602.56,1573,6,5484
10969,3,23,12,11,34618.82,1216,1,5485
10970,4,28,23,14,35529.99,1621,2,5486
10971,5,33,34,17,36440.16,26,3,5487
10972,6,38,5,20,37351.33,431,4,5488
10973,1,3,16,23,38262.5,836,5,5489
10974,2,8,27,26,39173.67,1241,6,5490
10975,3,13,38,29,40084.84,1646,1,5485
10976,4,18,9,32,40995.01,51,2,5486
10977,5,23,20,35,41906.18,456,3,5487
10978,6,28,31,38,42817.35,861,4,5488
10979,1,33,2,1,43728.52,1266,5,5489
10980,2,38,13,4,44639.69,1671,6,5490
10981,4,26,19,16,34655.95,1237,1,5491
10982,5,31,30,19,35566.12,1649,2,5492
10983,6,36,1,22,36477.29,61,3,5493
10984,1,1,12,25,37388.46,473,4,5494
10985,2,6,23,28,38299.63,885,5,5495
10986,3,11,34,31,39210.8,1297,6,5496
10987,4,16,5,34,40121.97,1709,1,5491
10988,5,21,16,37,41032.14,121,2,5492
10989,6,26,27,40,41943.31,533,3,5493
10990,1,31,38,3,42854.48,945,4,5494
10991,2,36,9,6,43765.65,1357,5,5495
10992,3,1,20,9,44676.82,1769,6,5496
10993,5,29,26,21,34692.08,1258,1,5497
10994,6,34,37,24,35603.25,1677,2,5498
10995,1,39,8,27,36514.42,96,3,5499
10996,2,4,19,30,37425.59,515,4,5500
10997,3,9,30,33,38336.76,934,5,5501
10998,4,14,1,36,39247.93,1353,6,5502
10999,5,19,12,39,40158.1,1772,1,5497
11000,6,24,23,2,41069.27,191,2,5498
11001,1,29,34,5,41980.44,610,3,5499
11002,2,34,5,8,42891.61,1029,4,5500
11003,3,39,16,11,43802.78,1448,5,5501
11004,4,4,27,14,44713.95,1867,6,5502
11005,6,32,33,26,34729.21,1279,1,5503
11006,1,37,4,29,35640.38,1705,2,5504
11007,2,2,15,32,36551.55,131,3,5505
11008,3,7,26,35,37462.72,557,4,5506
11009,4,12,37,38,38373.89,983,5,5507
11010,5,17,8,1,39284.06,1409,6,5508
11011,6,22,19,4,40195.23,1835,1,5503
11012,1,27,30,7,41106.4,261,2,5504
11013,2,32,1,10,42017.57,687,3,5505
11014,3,37,12,13,42928.74,1113,4,5506
11015,4,2,23,16,43839.91,1539,5,5507
11016,5,7,34,19,44750.08,1965,6,5508
11017,1,35,40,31,34766.34,1300,1,5509
11018,2,40,11,34,35677.51,1733,2,5510
11019,3,5,22,37,36588.68,166,3,5511
11020,4,10,33,40,37499.85,599,4,5512
11021,5,15,4,3,38410.02,1032,5,5513
11022,6,20,15,6,39321.19,1465,6,5514
11023,1,25,26,9,40232.36,1898,1,5509
11024,2,30,37,12,41143.53,331,2,5510
11025,3,35,8,15,42054.7,764,3,5511
11026,4,40,19,18,42965.87,1197,4,5512
11027,5,5,30,21,43876.04,1630,5,5513
11028,6,10,1,24,44787.21,63,6,5514
11029,2,38,7,36,34803.47,1321,1,5515
11030,3,3,18,39,35714.64,1761,2,5516
11031,4,8,29,2,36625.81,201,3,5517
11032,5,13,40,5,37536.98,641,4,5518
11033,6,18,11,8,38447.15,1081,5,5519
11034,1,23,22,11,39358.32,1521,6,5520
11035,2,28,33,14,40269.49,1961,1,5515
11036,3,33,4,17,41180.66,401,2,5516
11037,4,38,15,20,42091.83,841,3,5517
11038,5,3,26,23,43002.0,1281,4,5518
11039,6,8,37,26,43913.17,1721,5,5519
11040,1,13,8,29,44824.34,161,6,5520
11041,3,1,14,1,34840.6,1342,1,5521
11042,4,6,25,4,35751.77,1789,2,5522
11043,5,11,36,7,36662.94,236,3,5523
11044,6,16,7,10,37573.11,683,4,5524
11045,1,21,18,13,38484.28,1130,5,5525
11046,2,26,29,16,39395.45,1577,6,5526
11047,3,31,40,19,40306.62,24,1,5521
11048,4,36,11,22,41217.79,471,2,5522
11049,5,1,22,25,42128.96,918,3,5523
11050,6,6,33,28,43039.13,1365,4,5524
11051,1,11,4,31,43950.3,1812,5,5525
11052,2,16,15,34,44861.47,259,6,5526
11053,4,4,21,6,34877.73,1363,1,5527
11054,5,9,32,9,35788.9,1817,2,5528
11055,6,14,3,12,36699.07,271,3,5529
11056,1,19,14,15,37610.24,725,4,5530
11057,2,24,25,18,38521.41,1179,5,5531
11058,3,29,36,21,39432.58,1633,6,5532
11059,4,34,7,24,40343.75,87,1,5527
11060,5,39,18,27,41254.92,541,2,5528
11061,6,4,29,30,42165.09,995,3,5529
11062,1,9,40,33,43076.26,1449,4,5530
11063,2,14,11,36,43987.43,1903,5,5531
11064,3,19,22,39,44898.6,357,6,5532
11065,5,7,28,11,34914.86,1384,1,5533
11066,6,12,39,14,35825.03,1845,2,5534
11067,1,17,10,17,36736.2,306,3,5535
11068,2,22,21,20,37647.37,767,4,5536
11069,3,27,32,23,38558.54,1228,5,5537
11070,4,32,3,26,39469.71,1689,6,5538
11071,5,37,14,29,40380.88,150,1,5533
11072,6,2,25,32,41291.05,611,2,5534
11073,1,7,36,35,42202.22,1072,3,5535
11074,2,12,7,38,43113.39,1533,4,5536
11075,3,17,18,1,44024.56,1994,5,5537
11076,4,22,29,4,44935.73,455,6,5538
11077,6,10,35,16,34951.99,1405,1,5539
11078,1,15,6,19,35862.16,1873,2,5540
11079,2,20,17,22,36773.33,341,3,5541
11080,3,25,28,25,37684.5,809,4,5542
11081,4,30,39,28,38595.67,1277,5,5543
11082,5,35,10,31,39506.84,1745,6,5544
11083,6,40,21,34,40417.01,213,1,5539
11084,1,5,32,37,41328.18,681,2,5540
11085,2,10,3,40,42239.35,1149,3,5541
11086,3,15,14,3,43150.52,1617,4,5542
11087,4,20,25,6,44061.69,85,5,5543
11088,5,25,36,9,44972.86,553,6,5544
11089,1,13,2,21,34988.12,1426,1,5545
11090,2,18,13,24,35899.29,1901,2,5546
11091,3,23,24,27,36810.46,376,3,5547
11092,4,28,35,30,37721.63,851,4,5548
11093,5,33,6,33,38632.8,1326,5,5549
11094,6,38,17,36,39543.97,1801,6,5550
11095,1,3,28,39,40454.14,276,1,5545
11096,2,8,39,2,41365.31,751,2,5546
11097,3,13,10,5,42276.48,1226,3,5547
11098,4,18,21,8,43187.65,1701,4,5548
11099,5,23,32,11,44098.82,176,5,5549
11100,6,28,3,14,45009.99,651,6,5550
11101,2,16,9,26,35025.25,1447,1,5551
11102,3,21,20,29,35936.42,1929,2,5552
11103,4,26,31,32,36847.59,411,3,5553
11104,5,31,2,35,37758.76,893,4,5554
11105,6,36,13,38,38669.93,1375,5,5555
11106,1,1,24,1,39580.1,1857,6,5556
11107,2,6,35,4,40491.27,339,1,5551
11108,3,11,6,7,41402.44,821,2,5552
11109,4,16,17,10,42313.61,1303,3,5553
11110,5,21,28,13,43224.78,1785,4,5554
11111,6,26,39,16,44135.95,267,5,5555
11112,1,31,10,19,45046.12,749,6,5556
11113,3,19,16,31,35062.38,1468,1,5557
11114,4,24,27,34,35973.55,1957,2,5558
11115,5,29,38,37,36884.72,446,3,5559
11116,6,34,9,40,37795.89,935,4,5560
11117,1,39,20,3,38706.06,1424,5,5561
11118,2,4,31,6,39617.23,1913,6,5562
